Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
1,2,0.6,1.0,0.794392523364486,0.125,2,0,0.8125,0.3050401753104456,1
2,2,0.2,0.75,0.4532710280373832,0.0,2,1,0.734375,0.42483564645726807,1
4,2,0.2,0.25,0.27102803738317754,0.125,1,0,0.859375,0.019722425127830533,1
3,2,0.2,0.5,0.205607476635514,0.125,2,1,0.78125,0.006574141709276844,1
4,2,0.4,0.5,0.822429906542056,0.125,2,1,0.578125,0.39503287070854637,1
0,2,0.4,0.25,0.21962616822429906,0.5,2,1,0.296875,0.0953981008035062,1
1,2,0.4,0.25,0.19626168224299065,0.125,1,0,0.453125,0.11745799853907962,1
2,2,0.4,0.25,0.6635514018691588,0.0,0,1,0.25,0.3443389335281227,1
4,2,0.4,1.0,0.8271028037383178,0.25,2,0,0.46875,0.2004382761139518,1
3,2,0.2,0.0,0.48598130841121495,0.0,2,1,0.40625,0.2264426588750913,1
4,2,0.4,1.0,0.5467289719626168,0.25,1,1,0.59375,0.20160701241782322,1
0,2,0.2,0.75,0.5981308411214953,0.0,2,0,0.21875,0.2483564645726808,1
1,2,0.4,1.0,0.2102803738317757,0.125,2,1,0.171875,0.09802775748721694,1
2,2,0.2,0.5,0.2523364485981308,0.125,1,1,0.703125,0.005697589481373265,1
4,2,0.2,0.0,0.4485981308411215,0.0,1,1,0.5,0.26544923301680057,1
3,2,0.6,0.0,0.8551401869158879,0.25,2,0,0.359375,0.35631848064280497,1
4,2,0.2,0.75,0.7009345794392523,0.125,2,1,0.453125,0.4013148283418554,1
0,2,0.2,0.75,0.3598130841121495,0.125,2,1,0.796875,0.0856099342585829,1
1,2,0.4,0.75,0.6401869158878505,0.25,2,0,0.90625,0.19824689554419284,1
2,2,0.6,0.0,0.8317757009345794,0.0,2,1,0.359375,0.20774287801314828,1
4,2,0.4,1.0,0.6869158878504673,0.25,2,0,0.625,0.2601899196493791,1
3,2,0.2,0.75,0.4719626168224299,0.125,2,0,0.859375,0.35441928414901386,1
4,2,0.4,0.5,0.205607476635514,0.125,0,0,0.703125,0.010372534696859021,1
0,2,0.2,1.0,0.5560747663551402,0.125,2,0,0.328125,0.23140978816654492,1
1,2,0.2,0.75,0.5373831775700935,0.125,2,1,0.109375,0.39576333089846605,1
2,2,0.4,0.25,0.5794392523364486,0.375,1,1,0.5,0.27070854638422204,1
4,2,0.2,0.0,0.45794392523364486,0.25,1,1,0.984375,0.14974433893352812,1
3,2,0.6,0.0,0.7757009345794392,0.125,2,0,0.890625,0.37954711468224983,1
4,2,0.4,0.75,0.49065420560747663,0.0,1,0,0.0,0.31351351351351353,1
0,2,0.2,1.0,0.7710280373831776,0.125,2,1,0.21875,0.2904309715120526,1
1,2,0.4,0.75,0.4439252336448598,0.5,1,0,0.921875,0.35412710007304604,1
2,2,0.0,1.0,0.7429906542056075,0.375,2,0,0.8125,0.4052593133674215,1
4,2,0.2,0.25,0.3411214953271028,0.0,0,1,0.453125,0.10182615047479912,1
3,2,0.4,1.0,0.308411214953271,0.0,2,1,0.984375,0.13396639883126368,1
4,2,0.0,1.0,0.7102803738317757,0.5,1,0,0.953125,0.25551497443389337,1
0,2,0.6,0.5,0.4719626168224299,0.25,1,0,0.015625,0.1783783783783784,1
1,2,0.6,0.0,0.7850467289719626,0.125,1,1,0.078125,0.2747991234477721,1
2,2,0.6,1.0,0.7663551401869159,0.0,2,0,0.84375,0.26150474799123447,1
4,2,0.6,0.5,0.4205607476635514,0.0,2,0,0.890625,0.1837837837837838,1
3,2,0.4,1.0,0.6401869158878505,0.25,1,0,0.671875,0.2264426588750913,1
4,2,0.6,0.0,0.3037383177570093,0.125,1,1,0.71875,0.13922571219868518,1
0,2,0.4,1.0,0.42990654205607476,0.125,1,0,0.1875,0.20569758948137326,1
1,2,0.6,1.0,0.35046728971962615,0.0,2,0,0.328125,0.10138787436084733,1
2,2,0.0,0.25,0.7990654205607477,0.125,2,1,0.21875,0.21621621621621623,1
4,2,0.4,0.5,0.7429906542056075,0.0,0,1,0.71875,0.2856099342585829,1
3,2,0.2,0.25,0.16822429906542055,0.125,1,0,0.859375,0.04411979547114682,1
4,2,0.6,0.0,0.794392523364486,0.125,1,0,0.46875,0.31497443389335283,1
0,2,0.2,0.75,0.4766355140186916,0.0,1,1,0.375,0.25902118334550767,1
1,2,0.0,0.5,0.705607476635514,0.0,2,0,0.953125,0.3105916727538349,1
2,2,0.2,0.0,0.205607476635514,0.125,2,0,1.0,0.042366691015339665,1
4,2,0.4,0.5,0.16355140186915887,0.375,1,1,0.078125,0.09612856099342586,1
3,2,0.6,0.25,0.7009345794392523,0.125,2,1,0.75,0.32651570489408327,1
4,2,0.2,0.25,0.29439252336448596,0.125,2,0,0.046875,0.09934258582907232,1
0,2,0.2,1.0,0.5,0.0,2,1,0.9375,0.3858290723155588,1
1,2,0.4,0.5,0.4252336448598131,0.25,0,0,0.4375,0.3126369612856099,1
2,2,0.8,0.25,0.2336448598130841,0.125,1,0,0.953125,0.13659605551497445,1
4,2,0.2,0.25,0.6448598130841121,0.125,2,1,0.59375,0.160409057706355,1
3,2,0.2,0.75,0.12149532710280374,0.125,0,0,0.21875,0.051570489408327244,1
4,2,0.2,0.5,0.1822429906542056,0.125,1,1,0.109375,0.01066471877282688,1
0,2,0.2,1.0,0.03271028037383177,0.125,1,1,0.03125,0.05872899926953981,1
1,2,0.2,1.0,0.7523364485981309,0.125,2,0,0.28125,0.1712198685171658,1
2,2,0.4,0.5,0.3411214953271028,0.0,1,1,0.015625,0.05814463111760409,1
4,2,0.4,1.0,0.29439252336448596,0.125,2,1,0.265625,0.11789627465303142,1
3,2,0.4,1.0,0.42990654205607476,0.125,1,1,0.578125,0.29656683710737763,1
4,2,0.6,0.0,0.18691588785046728,0.125,2,1,0.28125,0.06121256391526662,1
0,2,0.6,0.0,0.6121495327102804,0.125,1,0,0.28125,0.29306062819576334,1
1,2,0.2,1.0,0.7757009345794392,0.0,1,0,0.8125,0.33221329437545655,1
2,2,0.0,0.5,0.2850467289719626,0.0,1,1,0.6875,0.1408327246165084,1
4,2,0.6,0.5,0.6635514018691588,0.0,2,0,0.3125,0.15368882395909422,1
3,2,0.2,1.0,0.2616822429906542,0.125,1,1,0.65625,0.0410518626734843,1
4,2,0.2,0.25,0.49065420560747663,0.125,2,1,0.0625,0.15178962746530314,1
0,2,0.2,0.75,0.24299065420560748,0.0,1,1,0.828125,0.11351351351351352,1
1,2,0.6,0.25,0.48130841121495327,0.25,1,0,0.90625,0.2752373995617239,1
2,2,0.6,0.75,0.5560747663551402,0.0,1,0,0.6875,0.36523009495982467,1
4,2,0.4,1.0,0.3691588785046729,0.0,1,1,0.609375,0.039298758217677136,1
3,1,0.4,0.5,0.6542056074766355,0.0,0,1,0.34375,0.3100073046018992,1
4,1,0.0,1.0,0.40186915887850466,0.0,2,0,0.875,0.2768444119795471,1
0,1,0.2,0.0,0.7242990654205608,0.125,2,1,0.640625,0.3940102264426589,1
1,1,0.6,0.25,0.3598130841121495,0.125,1,0,0.09375,0.12476260043827611,1
2,1,0.4,0.5,0.602803738317757,0.125,1,0,0.953125,0.2317019722425128,1
4,1,0.4,0.25,0.3317757009345794,0.25,1,0,0.296875,0.10284879474068663,1
3,1,0.4,0.0,0.7616822429906542,0.125,1,1,0.296875,0.16844411979547114,1
4,1,0.4,0.0,0.38317757009345793,0.125,2,0,0.96875,0.08356464572680788,1
0,1,0.4,0.75,0.38317757009345793,0.25,2,0,0.1875,0.08955441928414902,1
1,1,0.6,0.75,0.3411214953271028,0.0,1,0,0.296875,0.11161431701972242,1
2,1,0.2,0.25,0.822429906542056,0.0,1,1,0.5,0.19284149013878743,1
4,1,0.4,0.75,0.40654205607476634,0.125,1,1,0.4375,0.3287070854638422,1
3,1,0.2,0.75,0.5093457943925234,0.125,1,0,0.140625,0.2523009495982469,1
4,1,0.0,0.0,0.1261682242990654,0.25,1,0,0.8125,0.005113221329437546,1
0,1,0.4,0.5,0.2616822429906542,0.125,1,1,0.890625,0.0660336011687363,1
1,1,0.2,0.0,0.5794392523364486,0.0,0,0,0.609375,0.4049671292914536,1
2,1,0.4,0.5,0.17757009345794392,0.125,1,1,0.78125,0.1408327246165084,1
4,1,0.2,0.25,0.5654205607476636,0.0,0,1,0.28125,0.29086924762600436,1
3,1,0.2,0.25,0.7897196261682243,0.125,1,0,0.75,0.26150474799123447,1
4,1,0.4,0.25,0.7149532710280374,0.375,2,1,0.546875,0.4141709276844412,1
0,1,0.6,0.5,0.5467289719626168,0.25,2,0,0.765625,0.14638422205989773,1
1,1,0.0,0.25,0.1308411214953271,0.125,1,0,0.859375,0.07202337472607744,1
2,0,0.4,0.0,0.3925233644859813,0.0,1,1,0.34375,0.028049671292914535,1
4,0,0.4,1.0,0.4532710280373832,0.125,2,1,1.0,0.18495252008765523,1
3,0,0.2,0.25,0.4485981308411215,0.125,2,1,0.65625,0.34156318480642806,1
4,0,0.0,1.0,0.32710280373831774,0.125,2,1,0.03125,0.12140248356464572,1
0,0,0.2,0.25,0.7850467289719626,0.125,2,1,0.0625,0.4178232286340394,1
1,0,0.2,0.75,0.48598130841121495,0.0,2,1,0.203125,0.36917457998539077,1
2,0,0.4,0.5,0.21495327102803738,0.25,2,1,0.171875,0.0577063550036523,1
4,0,0.4,0.0,0.5560747663551402,0.0,1,1,0.484375,0.30168005843681517,1
3,0,0.0,0.0,0.5700934579439252,0.0,1,1,0.21875,0.2547845142439737,1
4,0,0.2,0.25,0.08878504672897196,0.125,1,0,0.40625,0.11877282688093499,1
0,0,0.4,0.5,0.29439252336448596,0.125,1,1,0.5,0.04806428049671293,1
1,0,0.6,1.0,0.17289719626168223,0.125,1,1,0.96875,0.03170197224251278,1
2,0,0.6,0.25,0.38317757009345793,0.125,1,1,0.734375,0.07538349159970782,1
4,0,0.4,0.25,0.17757009345794392,0.0,1,0,0.65625,0.104163623082542,1
3,0,0.2,0.0,0.411214953271028,0.375,2,0,0.890625,0.2254200146092038,1
4,0,0.4,0.25,0.7242990654205608,0.0,2,1,0.359375,0.20511322132943755,1
0,0,0.2,0.25,0.2102803738317757,0.125,1,1,0.09375,0.13615777940102264,1
1,0,0.4,0.75,0.6214953271028038,0.0,2,1,0.6875,0.40540540540540543,1
2,0,0.4,0.0,0.5,0.25,1,1,0.515625,0.41081081081081083,1
4,0,0.4,0.5,0.2897196261682243,0.125,2,0,0.875,0.1329437545653762,1
3,0,0.2,0.75,0.3317757009345794,0.125,2,1,0.796875,0.11015339663988313,1
4,0,0.6,0.75,0.4719626168224299,0.25,1,0,0.609375,0.3363038714390066,1
0,2,0.0,0.25,0.205607476635514,0.125,1,0,0.28125,0.11760409057706354,1
1,2,0.6,0.0,0.5093457943925234,0.0,2,1,0.40625,0.3751643535427319,1
2,2,0.6,1.0,0.5233644859813084,0.125,1,0,0.6875,0.1485756026296567,1
4,2,0.4,0.25,0.0,0.125,1,1,0.328125,0.04280496712929145,1
3,2,0.8,0.75,0.5093457943925234,0.125,1,0,0.671875,0.15529583637691746,1
4,2,0.4,0.25,0.5560747663551402,0.125,2,0,0.734375,0.28517165814463113,1
0,2,0.4,0.0,0.5607476635514018,0.125,1,0,0.65625,0.23988312636961284,1
1,2,0.2,0.0,0.07476635514018691,0.0,0,1,0.328125,0.12344777209642074,1
2,2,0.6,0.75,0.5887850467289719,0.125,1,0,0.296875,0.3843681519357195,1
4,2,0.6,0.25,0.4205607476635514,0.125,2,0,0.21875,0.16829802775748723,1
3,2,0.2,1.0,0.677570093457944,0.125,2,1,0.734375,0.268809349890431,1
4,2,0.2,0.5,0.35514018691588783,0.125,1,0,0.890625,0.03915266617969321,1
0,2,0.2,1.0,0.7242990654205608,0.0,0,1,0.34375,0.20818115412710006,1
1,2,0.6,0.5,0.4392523364485981,0.125,0,1,0.6875,0.23769174579985392,1
2,2,0.4,0.5,0.4205607476635514,0.0,2,0,0.734375,0.2635500365230095,1
4,2,0.4,0.75,0.5186915887850467,0.0,2,1,0.53125,0.23301680058436816,1
3,2,0.2,0.5,0.1822429906542056,0.125,1,0,0.28125,0.053323593864134405,1
4,2,0.4,0.75,0.43457943925233644,0.0,2,0,0.265625,0.28546384222059895,1
0,2,0.4,0.75,0.3598130841121495,0.375,2,0,0.78125,0.10080350620891161,1
1,2,0.2,0.75,0.45794392523364486,0.125,2,1,0.03125,0.1706355003652301,1
2,2,0.2,0.0,0.40654205607476634,0.125,1,1,0.28125,0.2946676406135866,1
4,2,0.4,0.5,0.205607476635514,0.0,1,0,0.328125,0.03608473338203068,1
3,2,0.4,0.75,0.6915887850467289,0.125,2,0,0.84375,0.2601899196493791,1
4,2,0.0,0.5,0.43457943925233644,0.25,1,1,0.515625,0.3439006574141709,1
0,2,0.2,0.25,0.2850467289719626,0.0,2,1,0.8125,0.05682980277574872,1
1,2,0.4,0.0,0.8364485981308412,1.0,2,0,0.34375,0.252008765522279,1
2,2,0.4,1.0,0.17289719626168223,0.125,1,0,0.8125,0.06807888970051132,1
4,2,0.4,0.0,0.24766355140186916,0.125,2,1,0.828125,0.025858290723155587,1
3,2,0.2,0.5,0.7383177570093458,0.0,0,1,0.25,0.3143900657414171,1
4,2,0.2,0.75,0.22897196261682243,0.75,1,0,0.21875,0.06252739225712199,1
0,2,0.2,0.25,0.3878504672897196,0.375,1,0,0.796875,0.1446311176040906,1
1,2,0.6,0.25,0.3364485981308411,0.125,1,1,0.390625,0.07669831994156319,1
2,2,0.4,0.0,0.4953271028037383,0.125,2,0,0.265625,0.4293644996347699,1
4,2,0.2,0.75,0.5794392523364486,0.625,1,1,0.65625,0.23652300949598246,1
3,2,0.2,0.75,0.6915887850467289,0.75,1,1,0.0,0.24864864864864866,1
4,2,0.4,0.25,0.4205607476635514,0.625,2,0,0.609375,0.30825420014609206,1
0,2,0.6,0.25,0.780373831775701,0.75,2,1,0.359375,0.3123447772096421,1
1,2,0.2,0.25,0.9252336448598131,0.25,1,0,0.21875,0.04631117604090577,1
2,2,0.2,1.0,0.6074766355140186,0.0,2,0,0.015625,0.006135865595325055,1
4,2,0.4,0.75,0.3598130841121495,0.375,2,0,0.015625,0.0254200146092038,1
3,2,0.2,1.0,0.45794392523364486,0.125,2,0,0.140625,0.18641344046749453,1
4,2,0.2,1.0,0.40654205607476634,0.125,1,0,0.015625,0.35909422936449964,1
0,2,0.4,0.0,0.205607476635514,0.0,1,1,0.9375,0.11234477720964207,1
1,2,0.4,0.5,0.6915887850467289,0.125,2,1,0.109375,0.3384952520087655,1
2,2,0.0,0.25,0.43457943925233644,0.25,1,1,0.125,0.35237399561723887,1
4,2,0.2,0.0,0.2850467289719626,0.0,2,0,0.59375,0.07655222790357925,1
3,2,0.4,0.5,0.8364485981308412,1.0,2,1,0.140625,0.15953250547845144,1
4,2,0.4,1.0,0.17289719626168223,0.125,1,1,0.90625,0.013294375456537619,1
0,2,0.4,0.25,0.24766355140186916,0.125,2,1,0.390625,0.12593133674214754,1
1,2,0.2,0.75,0.7383177570093458,0.0,0,0,0.625,0.4341855368882396,1
2,2,0.2,0.75,0.22897196261682243,0.75,1,0,0.359375,0.08663257852447041,1
4,2,0.2,1.0,0.3878504672897196,0.375,1,1,0.859375,0.016362308254200146,1
3,2,0.6,0.75,0.3364485981308411,0.125,1,0,0.1875,0.04616508400292184,1
4,2,0.4,1.0,0.4953271028037383,0.125,2,0,0.703125,0.31848064280496713,1
0,2,0.2,0.5,0.5794392523364486,0.625,1,1,0.375,0.16654492330168005,1
1,2,0.2,0.25,0.6915887850467289,0.75,1,0,0.765625,0.3741417092768444,1
2,2,0.4,0.5,0.4205607476635514,0.625,2,0,0.453125,0.1550036523009496,1
4,2,0.6,1.0,0.780373831775701,0.75,2,0,0.125,0.1804236669101534,1
3,2,0.2,0.0,0.9252336448598131,0.25,1,0,0.375,0.07260774287801315,1
4,2,0.4,0.0,0.20093457943925233,0.125,1,0,0.859375,0.1183345507669832,1
0,2,1.0,1.0,0.4485981308411215,0.125,1,1,0.703125,0.0802045288531775,1
1,2,0.2,0.5,0.6495327102803738,0.125,1,1,0.0625,0.3015339663988313,1
2,2,0.0,0.0,0.37383177570093457,0.125,1,0,0.21875,0.14536157779401024,1
4,2,0.6,0.75,0.5981308411214953,0.125,1,0,0.515625,0.23754565376186998,1
3,2,0.2,0.75,0.14953271028037382,0.125,2,0,0.78125,0.07640613586559533,1
4,2,0.6,0.75,0.6074766355140186,0.375,1,1,0.71875,0.18100803506208912,1
0,2,0.6,0.0,0.29906542056074764,0.375,2,0,0.234375,0.07669831994156319,1
1,2,0.2,0.0,0.4719626168224299,0.375,1,1,0.6875,0.17867056245434623,1
2,2,0.4,0.25,0.5607476635514018,0.125,1,0,0.171875,0.1858290723155588,1
4,2,0.4,0.75,0.48130841121495327,0.0,1,1,0.125,0.30299488677867054,1
3,2,0.6,1.0,0.8177570093457944,0.0,1,1,0.40625,0.4318480642804967,1
4,2,0.6,0.0,0.49065420560747663,0.125,1,0,0.71875,0.24192841490138786,1
0,2,0.2,0.75,0.5420560747663551,0.0,1,1,0.5,0.14901387874360847,1
1,2,0.2,0.25,0.37850467289719625,0.125,1,1,0.140625,0.09349890430971512,1
2,2,0.2,0.75,0.4439252336448598,0.25,2,0,0.65625,0.2778670562454346,1
4,2,0.2,0.25,0.3644859813084112,0.125,1,1,0.453125,0.14390065741417093,1
3,2,0.6,0.5,0.308411214953271,0.0,1,0,0.203125,0.006428049671292914,1
4,2,0.2,0.0,0.5747663551401869,0.0,1,0,0.59375,0.24762600438276114,1
0,2,0.4,0.75,0.2757009345794392,0.125,2,0,0.53125,0.061358655953250546,1
1,2,0.6,0.5,0.6261682242990654,0.125,2,0,0.03125,0.2807888970051132,1
2,2,0.4,1.0,0.4485981308411215,0.0,2,0,0.546875,0.2185536888239591,1
4,2,0.6,0.25,0.6495327102803738,0.125,1,1,0.203125,0.2897005113221329,1
3,2,0.2,0.25,0.48598130841121495,0.125,1,1,0.703125,0.3858290723155588,1
4,2,0.6,0.25,0.35514018691588783,0.125,2,1,1.0,0.0972972972972973,1
0,2,0.6,0.75,0.29906542056074764,0.25,1,0,0.078125,0.08794740686632578,1
1,2,0.6,0.5,0.719626168224299,0.375,1,1,0.171875,0.25142439737034333,1
2,2,0.4,0.25,0.3644859813084112,0.125,1,1,0.125,0.09948867786705624,1
4,2,0.2,0.25,0.5046728971962616,0.125,0,0,0.828125,0.3808619430241052,1
3,2,0.2,1.0,0.8317757009345794,0.125,2,0,0.78125,0.36157779401022644,1
4,2,0.6,1.0,0.7757009345794392,0.0,2,0,0.953125,0.40073046018991965,1
0,2,0.4,1.0,0.19626168224299065,0.125,2,1,0.34375,0.11453615777940103,1
1,2,0.2,0.0,0.5560747663551402,0.125,2,0,0.015625,0.4195763330898466,1
2,2,0.2,0.0,0.22897196261682243,0.0,1,0,0.515625,0.11278305332359387,1
4,1,0.4,1.0,0.24766355140186916,0.0,2,1,0.859375,0.020452885317750184,1
3,1,0.8,1.0,0.5420560747663551,0.0,2,1,0.578125,0.19839298758217677,1
4,1,0.2,0.0,0.2757009345794392,0.125,2,0,0.71875,0.028049671292914535,1
0,1,0.6,0.25,0.27102803738317754,0.125,1,1,0.609375,0.03462381300219138,1
1,1,0.2,0.5,0.7149532710280374,0.125,2,1,0.78125,0.1712198685171658,1
2,1,0.6,0.0,0.514018691588785,0.0,1,1,0.015625,0.3636230825420015,1
4,1,0.4,1.0,0.6495327102803738,0.125,2,0,0.328125,0.14813732651570488,1
3,1,0.6,1.0,0.7710280373831776,0.125,2,0,0.109375,0.3295836376917458,1
4,1,0.8,0.0,0.6869158878504673,0.25,0,0,0.328125,0.37048940832724614,1
0,1,0.2,0.25,0.6588785046728972,0.0,0,1,0.390625,0.3070854638422206,1
1,1,0.0,0.75,0.3878504672897196,0.0,1,0,0.28125,0.13133674214755295,1
2,1,0.4,0.5,0.4485981308411215,0.125,1,0,0.65625,0.3647918188458729,1
4,1,0.2,0.0,0.2102803738317757,0.125,2,0,0.59375,0.12227903579254931,1
3,1,0.2,0.25,0.6962616822429907,0.125,1,0,0.9375,0.17341124908692476,1
4,1,0.4,0.75,0.37850467289719625,0.25,2,0,0.484375,0.11292914536157779,1
0,1,0.0,0.5,0.27102803738317754,0.25,0,0,0.25,0.13089846603360117,1
1,1,0.4,0.75,0.616822429906542,0.125,2,0,0.171875,0.34448502556610666,1
2,1,0.2,0.5,0.5186915887850467,0.5,0,0,0.359375,0.3945945945945946,1
4,1,0.4,0.75,0.794392523364486,0.25,2,0,0.5,0.2483564645726808,1
3,1,0.2,0.5,0.35514018691588783,0.125,2,0,0.640625,0.10314097881665449,1
4,1,0.4,0.5,0.21495327102803738,0.125,1,0,0.53125,0.07465303140978817,1
0,1,0.4,1.0,0.5700934579439252,0.125,1,0,0.609375,0.3212563915266618,1
1,0,0.2,0.5,0.6308411214953271,0.0,1,1,0.703125,0.2864864864864865,1
2,0,0.4,0.25,0.3925233644859813,0.125,1,0,0.71875,0.06325785244704164,1
4,0,0.2,0.0,0.3364485981308411,0.125,1,1,0.703125,0.12929145361577793,1
3,0,0.6,1.0,0.2383177570093458,0.25,0,0,0.640625,0.09364499634769904,1
4,0,0.6,0.75,0.6962616822429907,0.375,1,1,0.078125,0.37852447041636234,1
0,0,0.0,0.75,0.40186915887850466,0.125,2,1,0.71875,0.4077428780131483,1
1,0,0.2,0.75,0.37383177570093457,0.125,2,0,0.109375,0.08268809349890431,1
2,0,0.6,0.5,0.4719626168224299,0.25,2,0,0.78125,0.27991234477720967,1
4,0,0.2,1.0,0.6401869158878505,0.125,2,1,0.796875,0.3678597516435354,1
3,0,0.2,0.75,0.2803738317757009,0.0,1,1,0.109375,0.021037253469685904,1
4,0,0.0,0.5,0.7523364485981309,0.25,2,0,0.796875,0.15661066471877283,1
0,0,0.6,0.75,0.719626168224299,0.125,1,0,0.15625,0.34653031409788165,1
1,0,0.6,0.75,0.43457943925233644,0.375,1,1,0.03125,0.3360116873630387,1
2,0,0.2,0.5,0.7429906542056075,0.0,0,1,0.09375,0.337472607742878,1
4,0,0.0,0.5,0.4766355140186916,0.0,2,1,0.421875,0.3671292914536158,1
3,0,0.4,0.25,0.3177570093457944,0.125,2,1,0.21875,0.07129291453615778,1
4,0,0.6,0.25,0.8177570093457944,0.125,2,1,0.484375,0.4067202337472608,1
0,0,0.2,0.0,0.4158878504672897,0.0,2,0,0.515625,0.33571950328707084,1
1,0,0.0,1.0,0.2850467289719626,0.5,0,0,0.25,0.1114682249817385,1
2,0,0.2,0.25,0.19158878504672897,0.0,2,1,0.25,0.09817384952520088,1
4,0,0.2,0.5,0.6214953271028038,0.125,1,1,0.203125,0.16990504017531044,1
3,0,0.2,0.5,0.6448598130841121,0.0,2,0,0.59375,0.21154127100073045,1
4,2,0.4,0.5,0.5607476635514018,0.0,1,1,0.796875,0.3764791818845873,1
0,2,0.2,0.0,0.3130841121495327,0.25,1,0,0.296875,0.13718042366691016,1
1,2,0.6,0.25,0.8037383177570093,0.125,1,1,0.28125,0.22279035792549307,1
2,2,0.2,0.5,0.5093457943925234,0.375,2,1,0.53125,0.29028487947406867,1
4,2,0.4,1.0,0.7897196261682243,0.0,2,0,0.265625,0.287509130752374,1
3,2,0.0,0.25,0.6542056074766355,0.125,2,1,0.03125,0.3528122717311907,1
4,2,0.4,0.0,0.16822429906542055,0.125,1,1,0.96875,0.13148283418553688,1
0,2,0.2,0.75,0.6448598130841121,0.0,2,1,0.703125,0.30781592403214025,1
1,2,0.4,0.5,0.056074766355140186,0.5,1,0,0.328125,0.10869247626004383,1
2,2,0.4,0.25,0.8411214953271028,0.0,1,1,0.828125,0.3951789627465303,1
4,2,0.4,0.25,0.3878504672897196,0.25,1,1,0.0,0.009057706355003652,1
3,2,0.4,0.0,0.6261682242990654,0.125,2,1,0.609375,0.17881665449233017,1
4,2,0.2,0.25,0.5327102803738317,0.125,2,0,0.65625,0.15997078159240322,1
0,2,0.2,0.25,0.3598130841121495,0.125,1,0,0.21875,0.1447772096420745,1
1,2,0.0,1.0,0.49065420560747663,0.125,2,0,0.4375,0.42264426588750914,1
2,2,0.2,0.5,0.5514018691588785,0.0,1,1,0.3125,0.34200146092037986,1
4,2,0.4,0.25,0.5607476635514018,0.0,2,0,0.328125,0.29554419284149014,1
3,2,0.0,1.0,0.22429906542056074,0.125,2,1,0.9375,0.04558071585098612,1
4,2,0.6,1.0,0.40186915887850466,0.125,2,0,0.40625,0.29773557341124907,1
0,2,0.2,0.5,0.3130841121495327,0.0,2,0,0.734375,0.05376186997808619,1
1,2,0.2,0.5,0.6448598130841121,0.125,2,0,0.109375,0.1947406866325785,1
2,2,0.2,0.25,0.2897196261682243,0.125,0,0,0.90625,0.04470416362308254,1
4,2,0.2,1.0,0.45794392523364486,0.0,2,1,0.046875,0.36449963476990505,1
3,2,0.2,0.0,0.49065420560747663,0.5,2,0,0.03125,0.2185536888239591,1
4,2,0.2,0.25,0.38317757009345793,0.0,2,0,0.90625,0.13615777940102264,1
0,2,0.4,0.0,0.5514018691588785,0.375,2,1,0.78125,0.24368151935719504,1
1,2,0.2,0.5,0.8644859813084113,0.0,2,1,0.84375,0.29890430971512055,1
2,2,0.2,0.25,0.7663551401869159,0.125,2,0,0.015625,0.17165814463111762,1
4,2,0.2,0.25,0.48598130841121495,0.0,2,0,0.703125,0.31745799853907963,1
3,2,0.6,0.5,0.5280373831775701,0.0,0,0,0.75,0.2308254200146092,1
4,2,0.2,0.0,0.4158878504672897,0.125,1,1,0.9375,0.33294375456537617,1
0,2,0.4,0.5,0.6261682242990654,0.125,1,0,0.953125,0.1804236669101534,1
1,2,0.2,0.75,0.17757009345794392,0.125,2,0,0.46875,0.07874360847333821,1
2,2,0.4,1.0,0.8130841121495327,0.0,1,0,0.515625,0.2658875091307524,1
4,2,0.4,0.0,0.205607476635514,0.125,2,0,0.0,0.06764061358655954,1
3,2,0.8,0.5,0.17289719626168223,0.375,2,1,0.484375,0.053469685902118334,1
4,2,0.2,0.75,0.22897196261682243,0.125,2,1,0.671875,0.03170197224251278,1
0,2,0.4,0.5,0.514018691588785,0.125,2,1,0.890625,0.16566837107377647,1
1,2,0.2,0.0,0.308411214953271,0.0,1,0,0.796875,0.018115412710007304,1
2,2,0.4,0.5,0.4252336448598131,0.0,1,0,0.890625,0.3891891891891892,1
4,2,0.4,0.75,0.32710280373831774,0.375,1,0,0.828125,0.029510591672753834,1
3,2,0.4,1.0,0.38317757009345793,0.125,1,0,0.734375,0.11950328707085464,1
4,2,0.2,0.0,0.3317757009345794,0.0,0,0,0.515625,0.14112490869247626,1
0,2,0.4,0.75,0.5981308411214953,0.125,0,1,0.921875,0.31322132943754566,1
1,2,0.4,0.75,0.2897196261682243,0.125,2,1,0.15625,0.03257852447041636,1
2,2,0.2,0.75,0.17757009345794392,0.0,2,1,0.65625,0.028780131482834186,1
4,2,0.4,0.25,0.2383177570093458,0.0,2,0,0.296875,0.056391526661796934,1
3,2,0.4,0.5,0.4252336448598131,0.125,1,1,0.9375,0.17618699780861943,1
4,2,0.4,1.0,0.705607476635514,0.0,2,0,0.265625,0.2049671292914536,1
0,2,0.6,0.75,0.40186915887850466,0.25,0,1,0.296875,0.17691745799853908,1
1,2,0.4,0.0,0.37850467289719625,0.25,2,0,0.5,0.007012417823228634,1
2,2,0.6,1.0,0.21962616822429906,0.0,0,0,0.265625,0.009495982468955442,1
4,2,0.6,0.5,0.6962616822429907,0.0,2,0,0.109375,0.32578524470416365,1
3,2,0.4,0.0,0.17289719626168223,0.25,2,1,0.984375,0.12169466764061358,1
